,Description,Gerne,Label
540,"Những hiện tượng tôn giáo bí ẩn đến nay vẫn đang thách thức giới khoa học. Trên thế giới có rất nhiều tôn giáo khác nhau và mỗi tôn giáo đều ẩn chứa những hiện tượng bí ẩn, huyền bí vượt xa các quy luật của tự nhiên thách đố các nhà khoa học trên thế giới. Những hiện tượng bí ẩn được tổng hợp qua cuốn sách “ Bí ẩn mãi mãi là bí ẩn – Tôn giáo tâm linh”. Với sự vượt bậc của khoa học, rất nhiều trong số các điều kì lạ đều đã được đưa ra những lời giải thích mang tính khoa học. Tuy nhiên, dù cho khoa học phát triển mạnh đến trình độ nào, vẫn còn rất nhiều sự kiện phi thường vẫn chưa thể có được câu trả lời, và niềm tin vào sự kiện huyền bí vẫn tiếp tục…",Khác,3
541,"Chúng ta khoan vào trái đất trăm ngàn lỗ thủng, chúng ta làm ô nhiễm các dòng sông, đại dương và không khí, chúng ta tập trung lại một chỗ, dùng sắt thép xi măng xây nên những công trình kiến trúc kỳ quái, đặt cho nó cái tên mỹ miều là ""thành phố"", chúng ta ở trong những thành phố này thoải mái phóng túng những dục vọng của mình, tạo ra những thứ rác rưởi vĩnh viễn khó mà tiêu hủy đượ
Địa cầu bốn bề lửa khói, toàn thân run rẩy, biển cả kêu gào, cát bụi bay khắp nơi, hạn hán lũ lụt, bệnh tật lan tràđều liên quan đến sự phát triển bệnh hoạn của khoa học kỹ thuật dưới sự kích thích bởi dục vọng tham lam của các nước phát triển"" (Theo Mạc Ngôn)",Khác,3
542,"Đồ Giải Kinh Lạc Huyệt Vị Cơ Thể
- Phổ quát về huyệt vị trên cơ thể người, chỉ rõ vị trí các huyệt vị, khu phản xạ để người đọc nắm bắt và áp dụng
- Cách sử dụng các huyệt vị để chữa bệnh, đặc biệt những bệnh thường gặp như cao huyết áp, tiểu đường, tim mạch,...
- Cẩm nang cho những người làm đông y, bấm huyệt trị bệnh, những người muốn bảo vệ sức khỏe bản thân và gia đình bằng mát xa, bấm huyệt.
- 14 đồ hình chính xác về Kinh lạc và Huyệt vị.
- Cách lấy huyệt, hướng dẫn rõ về phòng và điều trị bệnh.
- Chọn huyệt nhanh trị các loại bệnh.",Khác,3
543,"109 Hiện Tượng Bí Ẩn Trên Thế Giới
Cuốn sách “109 hiện tượng bí ẩn trên thế giới” được nhiều tác giả biên soạn, với mong muốn mang đến cho độc giả những thông tin về sự vật, hiện tượng “lạ” đầy bí ẩn mà cho đến nay nhân loại vẫn chưa tìm được lời giải đáp. Hy vọng cuốn sách sẽ đưa bạn đọc đi từ bất ngờ này đến bất ngờ khác với những địa danh kỳ bí, những sinh vật lạ lùng, và những hiện tượng siêu nhiên vô cùng huyền bí. Chúng ta hãy cùng khám phá những bí ẩn chưa được giải đáp trên thế giới trong cuốn sách.
Cuốn sách gồm 7 chương:
+ Chương I: Bí mật về nguồn gốc loài người.
+ Chương II: Bí ẩn về những di tích văn minh cổ xưa kỳ lạ.
+ Chương III: Báu vật mất tích bí ẩn.
+ Chương IV: Những tai hoạ bí ẩn của loài người.
+ Chương V: Bí mật về UFO kỳ lạ.
+ Chương VI: Bầu trời sao bí ẩn.
+ Chương VII: Hiện tượng kỳ lạ ở các khu vực đặc biệt.",Khác,3
544,"Sách hướng dẫn chi tiết, cụ thể về cách chọn và thả giống, xây dựng ao nuôi, cho ăn, vệ sinh nguồn nước, từ đó giúp bà con nông dân có biện pháp nuôi trồng hợp lý.",Khác,3
545,Sông Mêkông Hay Sông Cửu Long Với Biến Đổi Khí Hậu,Khác,3
546,"IIG Việt Nam - Đại diện chính thức & duy nhất của tổ chức Khảo thí Certiport và Viện Khảo thí Giáo dục Hoa Kỳ ( ETS) tại Việt Nam chuyên cung cấp các bài thi:
- Tin học quốc tế: MOS (Microsoft Office Specialist), IC3 (Internet and Computing Core Certification), ACA (Adove Certified Associate) , MTA (Microsoft Techonology Associate).
- Tiếng Anh quốc tế: TOEIC Speaking & Writing, TOEIC Listening & Reading, TOEIC Bridge, TOEFL ITP, TOEFL iBT, TOEFL Junior, TOEFL Primary, SAT, GRE... tại Việt Nam.",Khác,3
547,"Yoga TrỊ 46 Bệnh
Yoga trị 46 bệnh giới thiệu một số tư thế (tọa pháp) và cách thở tiêu biểu nhất trong thực hành yoga, giúp hệ thần kinh hoạt động hiệu quả.Ngoài ra, mỗi tư thế yoga đều có ưu điểm tác động đến một bộ phận nhất định của cơ thể nhằm kích thích sự vận hành thông suốt của kinh mạch.Thực hành tốt các tư thế yoga này có thể giúp bạn trị được một số bệnh, đẩy lùi những căng thẳng của tinh thần và đem lại cho bạn cuộc sống thanh thản, nhẹ nhàng hơn.",Khác,3
548,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Ngộ Độc,Khác,3
549,"Khi bước qua tuổi 50, nhiều chức năng của cơ thể bị suy giảm. Sự suy giảm chức năng ở mỗi người mỗi khác nhau, nhưng có một điều giống nhau là tuổi càng cao thì càng dễ mắc bệnh. Một khi mắc bệnh thì do tuổi tác làm suy giảm khả năng đề kháng của cơ thể mà bệnh có thể lúc đầu chỉ thoáng qua nhưng dần dần thành mãn tính, kéo dài, khó chữa.
Hãy tìm hiểu các tác nhân gây bệnh thường thấy ở người lớn tuổi để phòng tránh cho bản thân và gia đình trong Bác sĩ tốt nhất là chính mình tập 7 - Nâng cao chất lượng sống ở người cao tuổi. Sách đề cập đến các vấn đề sức khoẻ và dưỡng sinh cho người cao tuổi, các bệnh về cơ thể lẫn tinh thần, giúp bạn và người thân có một sức khoẻ tốt, một cuộc sống “hưu trí” an nhiên, lành mạnh.",Khác,3
550,"Ngoại cảm thời bệnh lấy Thương hàn luận và Học thuyết Ôn bệnh làm cơ sở lý luận, chủ yếu lây bệnh chứng, bệnh lý lục kinh vệ khí doanh huyết để tiến hành biện chứng thi trị.
Nội khoa tạp bệnh lấy Kim quỹ yếu lược và các tác phẩm đời sau có liên quan làm cơ sở lý luận, chủ yếu lấy bệnh chứng, bệnh lý của tạng phủ để xác định biện chứng thi trị.
Như vậy nội dung của ngoại cảm thời bệnh và nội khoa tạp bệnh với hàng loạt các vấn đề nguyên nhân gây bệnh, quá trình phát bệnh, bệnh lý biến hóa, đặc điểm lâm sàng, phân tích biện chứng, và phương dược phép trị v.v... trở thành cơ sở chỉ đạo chủ yếu trong lâm sàng.",Khác,3
551,"Khí công tự trị bệnh là cuốn sách lược dịch từ cuốn Awaken Healing Energy Through The Tao của Mantak Chia hướng dẫn luyện tập khí công để chữa bệnh trên cơ sở khoa học. Tuy là cuốn sách đã được lược dịch thế nhưng những phần cơ bản nhất của phương pháp luyện tập cũng đã được trình bày đầy đủ vì thế các bạn yêu thích vẫn có thể tự luyện tập được.
Khí công là một phương pháp luyện tập dưỡng sinh đã có lâu đời tại Châu Á, và ngày nay môn sinh tham gia luyện tập khí công theo các môn phái rất nhiều và có mặt ở hầu hết các quốc gia.
Khí công tự trị bệnh của Mantak Chia theo trường phái "" Nội đan Đạo gia "" cũng là một phương pháp dưỡng sinh giúp người tập tăng cường sức khỏe.
Mời các bạn đón đọc!",Khác,3
552,"Đạo Của Sức Khỏe, Tình Dục Và Trường Thọ
Chúng ta ai cũng muốn trường thọ - nhưng không ai chú ý đến sức khỏe. Chúng ta tất bật với công việc, lao vào những cuộc truy hoan không giới hạn, để cuối cùng tinh lực cạn kiệt, tuổi thọ ngắn ngủi.
ĐẠO CỦA SỨC KHỎE, TÌNH DỤC VÀ TRƯỜNG THỌ giúp chúng ta khôi phục tinh lực đã bị hoang phí và kéo dài tuổi thọ.
Trong thể xác và tinh thần con người có tam bảo, đó là Tinh, Khí, Thần. Vậy làm thế nào để bế tinh dưỡng khí nuôi thần? “Đạo của sức khỏe, tình dục và trường thọ” hướng dẫn chúng ta từng bước đi vào trường thọ: từ chế độ ăn uống hợp lý theo nhu cầu cơ thể, luyện khí hướng dẫn hơi thở chu chuyển khắp toàn thân, đến cách giao hợp sao cho âm dương hài hòa mà không cạn kiệt tinh lực.
Tóm lại, muốn trường thọ chúng ta phải duy trì tam bảo: Tinh, Khí, Thần - đó là điều cuốn sách này muốn nói.",Khác,3
553,"Đây là tập 3 trong họ sách hướng dẫn các giáo viên, học sinh khai thác và sử dụng các phần mềm điện toán làm công cụ hỗ trợ góp phần đổi mới việc dạy và học.
Ứng dụng tin học triển khai hiệu quả chương trình CDIO và HEAP - thiết kế hệ thống quản lý học tập với Moodle.
Soạn bài giảng tương tác với Powerpoint, VBA, Quizbilder và Adobe Flash.
Khai thác, ứng dụng Adobe Flash và VBA trong dạy học số và truyền thông.
Ứng dụng công thông tin trong kiểm tra đánh giá.
Ứng dụng công nghê thông tin trong soạn trắc nghiệm tương tác.",Khác,3
554,"Người ta mỗi khi có bệnh , tâm lý ai cũng muốn được chữa bệnh sớm khỏi nhanh ngay tại gia đình, không phải đi bệnh viện. Để đáp ứng mong muốn đó của mọi người, từ nhiều năm nay đã có nhiều tài liệu, sách báo được xuất bản hướng dẫn sử dụng giản đơn của Đông nam y – dược giúp cho mọi người, mọi gia đình tự chữa một số bệnh thông thường ngay tại nhà như cảm sốt, nhức đầu, sổ mũi, đau nhức cơ thể ,… bằng cách đối chứng dụng dược.",Khác,3
555,"1. Phần y gồm một số nét về lý luận đông y , đại cương về châm cứu và 690 bài thuốc , 193 công thức châm cứu để trị 117 chứng bệnh thông thường . Mỗi bệnh được trình bày để cho người áp dụng có thể qua thực tiễn trị bệnh , hiểu dần dần quan niệm , và phương pháp trị bệnh theo đông y để tiến tới kết hợp Đông y và Tây y theo đúng chủ trương của nghành .
2.Phần dược nhằm giúp cho xã có kế hoạch phấn đấu từng năm , trồng dần dần 100.200.300,... cây thuốc ở xã để cung cấp đủ dược liệu không những cho xã mà còn có thể góp phần cùng với xã khác cung cấp một phần dược liệu cho Quốc doanh . Trong phần này có phần dược tính , cách chế biến dược liệu , bào chế cao đơn hoàn tán ở cơ sở . Nếu kiên trì phấn đấu thì có thể tự túc phần lớn thuốc ở xã , chỉ cần mua thêm một số thuốc của Quân doanh.",Khác,3
556,"Câu Hỏi To Câu Hỏi Bé - Mạng Xã Hội
Mạng xã hội để làm gì vậy ta?Có phải em muốn đưa ảnh nào lên mạng đều được tuốt?Em có kết nối được với các thần tượng không?Tập hợp mọi thắc mắc của bạn về việc kết nối mạng xã hội để làm chủ vô số mối liên kết mà không hề bị nghiện.",Khác,3
557,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Ăn Kiêng,Khác,3
558,"Khoa Học Khám Phá - Hỗn Độn Và Hài Hòa
Cùng với Lý thuyết hỗn độn, tính ngẫu nhiên và phi tất định đã tràn ngập không chỉ trong thế giới hằng ngày của chúng ta mà cả trong thế giới các thiên hà. Và sự phát triển của những ý tưởng dẫn tới quan niệm mới đó về thế giới đã được vạch ra thật rõ ràng trong cuốn sách Hỗn độn và hài hòa, bằng một ngôn ngữ giản dị, thông qua những ví dụ được rút ra từ vật lý thiên văn, vật lý học, sinh học và toán học.
Tác phẩm được viết đơn giản để ngay cả người không có nền tảng kiến thức về kỹ thuật cũng hiểu, và đặc biệt dành cho những ai tò mò muốn biết không chỉ những điều kỳ lạ mới nhất của khoa học ở thế kỷ XX mà cả hệ quả triết học và thần học của chúng.",Khác,3
559,"Đông Y Điều Trị Bệnh Máu Và Cơ Khớp
Cuốn sách Đông y điều trị bệnh máu và cơ khớp bằng Đông y biện chứng luận trị kết hợp với phương pháp điều trị toàn diện như chế độ ăn uống, châm cứu, xoa bóp, khí công, vận động liệu pháp, dưỡng sinh tinh thần theo kinh nghiệm của tác giả đã đạt được một số kết quả đối với nhiều bệnh khó trị. Đồng thời, tài liệu cũng có giới thiệu thêm những kết quả điều trị lâm sàng của nhiều thầy thuốc trong và ngoài nước, những kinh nghiệm, sử dụng thuốc dân gian quí để trị những bệnh khó với kết quả tốt nhất.",Khác,3
560,"Cuốn sách gồm những nội dung chính như sau:
Chương 1: Tổ chức giờ giấc theo quy định
Chương 2: Hãy tạo một môi trường học tập thích ứng
Chương 3: Phải dứt khoát với những điều đã dự tính
Chương 4: Những điều trở ngại bạn thường gặp khi thực hiện
Chương 5: Củng cố tinh thần học tập
Chương 6: Củng cố sức khỏe
Chương 7: Những phương pháp hữu hiệu để giúp bạn một giờ học có hiệu quả
Chương 8: Ép đời sống đi vào khuôn khổ theo một ý lực và tuyệt đối trung thành với chương trình sống của mình.",Khác,3
